"Date","Open*","High","Low","Close**","Volume","Market Cap"
"04-11-2017",0.200344,0.225884,0.197247,0.218003,543297,55527916
"03-11-2017",0.177322,0.199677,0.175837,0.199013,548399,49146932
"02-11-2017",0.185579,0.186344,0.164434,0.178321,733194,51435504
"01-11-2017",0.216551,0.217671,0.180191,0.184682,553665,60019768
"31-10-2017",0.216269,0.220768,0.205989,0.214774,456158,59941696
"30-10-2017",0.206256,0.222367,0.204809,0.21661,405068,57166360
"29-10-2017",0.191176,0.21527,0.190836,0.206581,373718,52986780
"28-10-2017",0.206617,0.212177,0.190578,0.191099,366837,57266400
"27-10-2017",0.218215,0.219488,0.187881,0.206411,625105,60481164
"26-10-2017",0.227778,0.235112,0.215566,0.217957,504600,63131432
"25-10-2017",0.243201,0.25145,0.221307,0.227684,508684,67406208
"24-10-2017",0.237373,0.263378,0.233301,0.243873,537452,65791012
"23-10-2017",0.247663,0.248239,0.224548,0.237541,569408,68642960
"22-10-2017",0.251105,0.264818,0.233,0.246779,457619,69596904
"21-10-2017",0.249942,0.27369,0.240297,0.249945,344300,69274472
"20-10-2017",0.296961,0.299052,0.239716,0.250629,812966,82306600
"19-10-2017",0.29323,0.312849,0.271934,0.298278,1253670,81272408
"18-10-2017",0.234597,0.295082,0.223938,0.293542,1174310,65384356
"17-10-2017",0.2236,0.234105,0.209381,0.23373,450269,62319320
"16-10-2017",0.223173,0.234239,0.20902,0.223623,414904,62200332
"15-10-2017",0.235218,0.237282,0.208031,0.222695,393751,65557360
"14-10-2017",0.201374,0.245521,0.19838,0.235085,398967,56124864
"13-10-2017",0.221204,0.235272,0.179531,0.201706,616856,61651520
"12-10-2017",0.235971,0.247043,0.203406,0.221142,683349,65767276
"11-10-2017",0.264569,0.267892,0.227112,0.23587,459206,73737864
"10-10-2017",0.275916,0.275916,0.24183,0.263492,537691,76900120
"09-10-2017",0.25421,0.309427,0.236866,0.275482,818564,70850568
"08-10-2017",0.305599,0.307258,0.254081,0.255845,609297,85173144
"07-10-2017",0.305689,0.321605,0.271775,0.306751,699534,85198288
"06-10-2017",0.333381,0.333381,0.295335,0.305081,534257,92916240
"05-10-2017",0.306541,0.342179,0.2626,0.334141,833600,85435776
"04-10-2017",0.384006,0.384006,0.290188,0.303379,1342440,107025872
"03-10-2017",0.305768,0.388768,0.265756,0.384378,3445270,85220304
"02-10-2017",0.175792,0.329967,0.173691,0.298296,2614570,""
"01-10-2017",0.160681,0.177207,0.156537,0.174829,497711,""
"30-09-2017",0.151556,0.168958,0.151473,0.161556,443594,""
"29-09-2017",0.136493,0.153248,0.110579,0.151748,368233,""
"28-09-2017",0.14873,0.14873,0.122442,0.136886,319853,""
"27-09-2017",0.097916,0.166898,0.096055,0.148762,290530,""
"26-09-2017",0.097541,0.100245,0.096469,0.09807,219629,""
"25-09-2017",0.084918,0.10675,0.080644,0.097807,230925,""
"24-09-2017",0.069411,0.085404,0.067843,0.084833,129066,""
"23-09-2017",0.064521,0.070096,0.062765,0.069762,153867,""
