"Date","Open*","High","Low","Close**","Volume","Market Cap"
"16-03-2018",9.13,9.39,8.64,9.11,97626000,904245888
"15-03-2018",8.94,9.4,8.42,9.1,104531000,885637120
"14-03-2018",10.13,10.67,8.55,8.96,124112000,1003011072
"13-03-2018",8.0,11.0,7.9,10.12,216111008,792008576
"12-03-2018",8.3,8.55,7.74,8.04,51188100,821728000
"11-03-2018",7.65,8.42,7.38,8.27,45451700,757333056
"10-03-2018",8.27,8.35,7.63,7.67,41645000,818560768
"09-03-2018",8.26,8.33,7.17,8.31,46893300,817991360
"08-03-2018",9.04,9.14,8.12,8.31,48535100,894659264
"07-03-2018",9.4,10.13,8.24,9.03,79740800,930265280
"06-03-2018",10.15,10.15,9.15,9.38,38182600,1005470592
"05-03-2018",10.4,10.44,10.1,10.11,38605100,1030126400
"04-03-2018",10.21,10.39,9.9,10.35,37886900,1010655232
"03-03-2018",10.29,10.45,10.13,10.22,40001900,1018428032
"02-03-2018",10.46,10.54,10.14,10.22,46449100,1035376640
"01-03-2018",10.45,10.67,10.33,10.51,72474200,1034516480
"28-02-2018",10.69,11.18,10.39,10.44,69036400,1058943744
"27-02-2018",9.97,11.1,9.82,10.66,97184400,986727232
"26-02-2018",9.37,10.06,9.13,9.9,53540300,927687680
"25-02-2018",9.15,9.49,8.94,9.35,43814500,906298752
"24-02-2018",9.69,9.84,8.78,9.14,48709200,959200384
"23-02-2018",8.87,9.73,8.66,9.69,53626800,878591168
"22-02-2018",9.4,9.81,8.71,8.9,47216100,931201152
"21-02-2018",9.88,10.19,9.15,9.38,55087600,978027200
"20-02-2018",11.09,11.19,9.79,9.9,66512400,1098196608
"19-02-2018",10.67,11.19,10.65,11.08,54898800,1056158912
"18-02-2018",11.69,11.7,10.68,10.7,62044700,1157727872
"17-02-2018",11.08,11.87,10.95,11.69,76093504,1096733312
"16-02-2018",10.91,11.2,10.43,11.2,71131800,1080732160
"15-02-2018",10.39,11.28,10.1,10.93,108962000,1028825024
"14-02-2018",9.02,10.65,8.99,10.4,68781600,892700864
"13-02-2018",9.32,9.35,8.77,8.99,41593400,922579584
"12-02-2018",8.71,9.4,8.71,9.32,50792600,862555968
"11-02-2018",9.2,9.35,8.14,8.7,68554600,911014976
"10-02-2018",9.73,10.36,8.85,9.26,80123200,963676224
"09-02-2018",8.61,9.89,8.34,9.73,9284,852179520
"08-02-2018",8.09,8.72,8.09,8.6,82496000,801391552
"07-02-2018",8.32,9.22,7.35,8.1,77970304,823329408
"06-02-2018",6.81,8.56,5.59,8.29,97189904,673916480
"05-02-2018",8.43,8.55,6.13,6.71,55276900,834443264
"04-02-2018",9.75,9.75,8.1,8.46,49990000,964954688
"03-02-2018",9.7,10.27,8.61,9.75,56556200,960105600
"02-02-2018",9.41,10.46,7.22,9.65,91468200,931519744
"01-02-2018",11.18,11.39,8.71,9.52,82984200,1106810880
"31-01-2018",11.27,11.41,10.57,11.15,50435000,1115718144
"30-01-2018",12.77,12.77,11.06,11.25,59389600,1264765696
"29-01-2018",13.55,13.67,12.68,12.76,71294304,1341186944
"28-01-2018",13.3,13.81,13.2,13.54,93871104,1317057920
"27-01-2018",13.23,13.44,12.89,13.25,84009400,1310273664
"26-01-2018",13.21,13.59,12.29,13.22,113429000,1308063744
"25-01-2018",13.76,14.14,13.06,13.23,105648000,1362479360
"24-01-2018",13.19,14.19,12.79,13.63,105736000,1306054656
"23-01-2018",13.0,13.96,11.78,13.09,91706200,1287331328
"22-01-2018",14.2,14.45,11.91,13.01,138026000,1405874048
"21-01-2018",16.25,16.25,13.36,14.07,141562000,1608866048
"20-01-2018",15.03,16.65,15.03,16.19,156744992,1488592512
"19-01-2018",14.31,15.64,13.99,14.94,139882000,1416946048
"18-01-2018",14.25,15.96,13.51,14.28,204899008,1411006336
"17-01-2018",13.62,15.54,9.66,14.2,299411008,1348863360
"16-01-2018",19.63,19.63,10.44,13.89,399951008,1944040064
"15-01-2018",20.8,23.6,19.33,19.56,244154000,2059530240
"14-01-2018",22.25,22.25,19.14,20.78,129239000,2203405312
"13-01-2018",22.35,23.67,21.37,22.17,181676000,2212494848
"12-01-2018",21.48,24.91,19.93,22.32,387537984,2126408448
"11-01-2018",17.57,23.15,15.29,21.04,389228000,1739335424
"10-01-2018",17.71,17.71,15.17,17.39,146582000,1753334272
"09-01-2018",18.17,20.32,16.8,17.41,194750000,1799475712
"08-01-2018",18.65,19.22,15.35,18.26,296617984,1846267392
"07-01-2018",22.77,22.77,18.24,18.66,258050000,2254460672
"06-01-2018",14.87,23.51,14.82,22.76,637020992,1472228480
"05-01-2018",9.15,16.72,9.09,14.92,341504992,905550144
"04-01-2018",9.45,9.54,8.85,9.21,158819008,935270464
"03-01-2018",8.77,9.58,8.53,9.54,108852000,868367104
"02-01-2018",8.46,9.12,8.22,8.84,104789000,837431040
"01-01-2018",8.63,8.7,7.96,8.41,66422800,854444160
"31-12-2017",7.76,8.84,7.71,8.64,74927904,768675968
"30-12-2017",8.71,8.76,7.19,7.84,72933904,862785088
"29-12-2017",9.32,9.53,8.54,8.81,70849400,922673920
"28-12-2017",10.13,10.2,8.15,9.32,109298000,1002642496
"27-12-2017",9.25,11.3,8.49,10.11,167808000,916301760
"26-12-2017",6.56,10.62,6.5,9.03,167812992,649460352
"25-12-2017",5.31,6.96,5.25,6.56,66374400,525623872
"24-12-2017",4.74,5.29,4.2,5.29,43676900,469508448
"23-12-2017",4.39,5.13,4.31,4.84,32930300,435162240
"22-12-2017",5.21,5.21,3.51,4.34,36672600,515413408
"21-12-2017",5.18,5.7,4.81,5.18,46905500,513379040
"20-12-2017",5.79,5.79,4.93,5.18,47866900,573155520
"19-12-2017",5.65,6.55,5.58,5.79,66695200,559132160
"18-12-2017",5.79,6.22,5.28,5.62,66623700,573528512
"17-12-2017",4.67,6.75,4.67,5.76,98159600,462329792
"16-12-2017",4.17,4.73,3.92,4.66,54002400,412736800
"15-12-2017",3.16,4.41,3.14,4.0,52745900,312557280
"14-12-2017",2.77,3.16,2.77,3.16,40335300,274608992
"13-12-2017",2.69,2.88,2.57,2.78,28429500,266059024
"12-12-2017",2.73,2.78,2.61,2.68,24523200,269956256
"11-12-2017",2.51,2.82,2.5,2.71,19427000,248824048
"10-12-2017",2.66,2.7,2.21,2.48,19258500,263509680
"09-12-2017",2.83,2.87,2.33,2.61,27217000,279815744
"08-12-2017",2.77,2.87,2.26,2.83,38648500,273882496
"07-12-2017",2.55,2.91,2.49,2.78,28297900,252426368
"06-12-2017",2.58,2.78,2.35,2.59,41731500,255499008
"05-12-2017",2.5,2.73,2.5,2.6,49190000,247714464
"04-12-2017",2.26,2.58,2.26,2.49,41226200,223582832
"03-12-2017",2.09,2.38,2.05,2.23,35163500,206484992
"02-12-2017",2.08,2.12,2.0,2.08,24332700,205658464
"01-12-2017",2.0,2.14,1.92,2.07,28867200,197726064
"30-11-2017",1.76,2.05,1.76,2.0,31559500,174407136
"29-11-2017",1.92,2.05,1.68,1.75,43765500,190537024
"28-11-2017",1.96,1.96,1.87,1.92,36377700,193953168
"27-11-2017",1.87,1.95,1.79,1.94,22826600,185238576
"26-11-2017",1.89,1.94,1.83,1.85,9056850,187605728
"25-11-2017",1.72,1.96,1.69,1.87,12839900,170004384
"24-11-2017",1.57,1.82,1.56,1.72,12155400,155405520
"23-11-2017",1.61,1.62,1.54,1.55,8392640,159471584
"22-11-2017",1.59,1.62,1.56,1.61,7177000,157480752
"21-11-2017",1.66,1.66,1.55,1.57,5440790,164182272
"20-11-2017",1.63,1.66,1.56,1.62,12994500,160956288
"19-11-2017",1.67,1.7,1.57,1.61,38081700,165686208
"18-11-2017",1.51,1.68,1.5,1.67,32167300,149646016
"17-11-2017",1.58,1.58,1.5,1.51,8508840,156446816
"16-11-2017",1.56,1.68,1.54,1.58,8928640,154085040
"15-11-2017",1.59,1.62,1.5,1.53,7615500,157211936
"14-11-2017",1.69,1.74,1.57,1.59,7829600,167262272
"13-11-2017",1.53,1.74,1.52,1.69,12238800,151096496
"12-11-2017",1.67,1.67,1.46,1.52,15298700,165243184
"11-11-2017",1.79,1.92,1.61,1.67,8178150,176866240
"10-11-2017",2.01,2.07,1.64,1.8,11155000,198793136
"09-11-2017",2.05,2.17,1.89,1.99,19192200,203289344
"08-11-2017",1.8,2.06,1.78,2.03,18796200,178133040
"07-11-2017",1.57,1.82,1.55,1.81,9469500,155362096
"06-11-2017",1.53,1.67,1.48,1.57,5042750,151372000
"05-11-2017",1.64,1.64,1.46,1.52,2681150,162104816
"04-11-2017",1.46,1.7,1.4,1.64,4685320,144162160
"03-11-2017",1.29,1.48,1.29,1.46,3201070,128179832
"02-11-2017",1.26,1.37,1.2,1.3,3550520,124782736
"01-11-2017",1.34,1.34,1.22,1.26,2118920,132199784
"31-10-2017",1.34,1.41,1.27,1.31,3397150,132277504
"30-10-2017",1.23,1.36,1.2,1.31,2437230,122120264
"29-10-2017",1.18,1.26,1.16,1.24,1969690,116675472
"28-10-2017",1.18,1.2,1.14,1.15,1495260,116927968
"27-10-2017",1.21,1.22,1.11,1.17,2067650,119682680
